Edition,Reference,Reference in Index
LXX,Dn:5:9,https://pta.bbaw.de/biblical-reference/Dn:5:9
LXX,Dn:6:1,https://pta.bbaw.de/biblical-reference/Dn:6:1
LXX,Dn:6:11,https://pta.bbaw.de/biblical-reference/Dn:6:11
LXX,Dn:6:14,https://pta.bbaw.de/biblical-reference/Dn:6:14
LXX,Dn:6:14-Dn:6:15,https://pta.bbaw.de/biblical-reference/Dn:6:14-Dn:6:15
LXX,Dn:6:16,https://pta.bbaw.de/biblical-reference/Dn:6:16
LXX,Dn:6:17,https://pta.bbaw.de/biblical-reference/Dn:6:17
LXX,Dn:6:18,https://pta.bbaw.de/biblical-reference/Dn:6:18
LXX,Dn:6:19,https://pta.bbaw.de/biblical-reference/Dn:6:19
LXX,Dn:6:2-Dn:6:3,https://pta.bbaw.de/biblical-reference/Dn:6:2-Dn:6:3
LXX,Dn:6:20,https://pta.bbaw.de/biblical-reference/Dn:6:20
LXX,Dn:6:21,https://pta.bbaw.de/biblical-reference/Dn:6:21
LXX,Dn:6:22,https://pta.bbaw.de/biblical-reference/Dn:6:22
LXX,Dn:6:23,https://pta.bbaw.de/biblical-reference/Dn:6:23
LXX,Dn:6:24,https://pta.bbaw.de/biblical-reference/Dn:6:24
LXX,Dn:6:25,https://pta.bbaw.de/biblical-reference/Dn:6:25
LXX,Dn:6:26,https://pta.bbaw.de/biblical-reference/Dn:6:26
LXX,Dn:6:27,https://pta.bbaw.de/biblical-reference/Dn:6:27
LXX,Dn:6:27-Dn:6:28,https://pta.bbaw.de/biblical-reference/Dn:6:27-Dn:6:28
LXX,Dn:6:28,https://pta.bbaw.de/biblical-reference/Dn:6:28
LXX,Dn:6:3,https://pta.bbaw.de/biblical-reference/Dn:6:3
LXX,Dn:6:4,https://pta.bbaw.de/biblical-reference/Dn:6:4
LXX,Dn:6:5,https://pta.bbaw.de/biblical-reference/Dn:6:5
LXX,Dn:6:7-Dn:6:10,https://pta.bbaw.de/biblical-reference/Dn:6:7-Dn:6:10
LXX,Dn:6:7-Dn:6:8,https://pta.bbaw.de/biblical-reference/Dn:6:7-Dn:6:8
LXX,Dn:7:1,https://pta.bbaw.de/biblical-reference/Dn:7:1
LXX,Dn:7:10,https://pta.bbaw.de/biblical-reference/Dn:7:10
LXX,Dn:7:11,https://pta.bbaw.de/biblical-reference/Dn:7:11
LXX,Dn:7:12,https://pta.bbaw.de/biblical-reference/Dn:7:12
LXX,Dn:7:13-Dn:7:14,https://pta.bbaw.de/biblical-reference/Dn:7:13-Dn:7:14
LXX,Dn:7:14,https://pta.bbaw.de/biblical-reference/Dn:7:14
LXX,Dn:7:15,https://pta.bbaw.de/biblical-reference/Dn:7:15
LXX,Dn:7:16,https://pta.bbaw.de/biblical-reference/Dn:7:16
LXX,Dn:7:17-Dn:7:18,https://pta.bbaw.de/biblical-reference/Dn:7:17-Dn:7:18
LXX,Dn:7:19,https://pta.bbaw.de/biblical-reference/Dn:7:19
LXX,Dn:7:2-Dn:7:3,https://pta.bbaw.de/biblical-reference/Dn:7:2-Dn:7:3
LXX,Dn:7:20,https://pta.bbaw.de/biblical-reference/Dn:7:20
LXX,Dn:7:21,https://pta.bbaw.de/biblical-reference/Dn:7:21
LXX,Dn:7:22,https://pta.bbaw.de/biblical-reference/Dn:7:22
LXX,Dn:7:23,https://pta.bbaw.de/biblical-reference/Dn:7:23
LXX,Dn:7:24,https://pta.bbaw.de/biblical-reference/Dn:7:24
LXX,Dn:7:25,https://pta.bbaw.de/biblical-reference/Dn:7:25
LXX,Dn:7:25-Dn:7:26,https://pta.bbaw.de/biblical-reference/Dn:7:25-Dn:7:26
LXX,Dn:7:26,https://pta.bbaw.de/biblical-reference/Dn:7:26
LXX,Dn:7:3-Dn:7:4,https://pta.bbaw.de/biblical-reference/Dn:7:3-Dn:7:4
LXX,Dn:7:4,https://pta.bbaw.de/biblical-reference/Dn:7:4
LXX,Dn:7:5,https://pta.bbaw.de/biblical-reference/Dn:7:5
LXX,Dn:7:6,https://pta.bbaw.de/biblical-reference/Dn:7:6
LXX,Dn:7:7,https://pta.bbaw.de/biblical-reference/Dn:7:7
LXX,Dn:7:8,https://pta.bbaw.de/biblical-reference/Dn:7:8
LXX,Dn:7:9,https://pta.bbaw.de/biblical-reference/Dn:7:9
LXX,Dn:7:9-Dn:7:10,https://pta.bbaw.de/biblical-reference/Dn:7:9-Dn:7:10
LXX,Dn:8:1,https://pta.bbaw.de/biblical-reference/Dn:8:1
LXX,Dn:8:10,https://pta.bbaw.de/biblical-reference/Dn:8:10
LXX,Dn:8:11,https://pta.bbaw.de/biblical-reference/Dn:8:11
LXX,Dn:8:11-Dn:8:12,https://pta.bbaw.de/biblical-reference/Dn:8:11-Dn:8:12
LXX,Dn:8:13,https://pta.bbaw.de/biblical-reference/Dn:8:13
LXX,Dn:8:14,https://pta.bbaw.de/biblical-reference/Dn:8:14
LXX,Dn:8:15,https://pta.bbaw.de/biblical-reference/Dn:8:15
LXX,Dn:8:16,https://pta.bbaw.de/biblical-reference/Dn:8:16
LXX,Dn:8:17,https://pta.bbaw.de/biblical-reference/Dn:8:17
LXX,Dn:8:19,https://pta.bbaw.de/biblical-reference/Dn:8:19
LXX,Dn:8:2,https://pta.bbaw.de/biblical-reference/Dn:8:2
LXX,Dn:8:20,https://pta.bbaw.de/biblical-reference/Dn:8:20
LXX,Dn:8:21,https://pta.bbaw.de/biblical-reference/Dn:8:21
LXX,Dn:8:22,https://pta.bbaw.de/biblical-reference/Dn:8:22
LXX,Dn:8:23,https://pta.bbaw.de/biblical-reference/Dn:8:23
LXX,Dn:8:24,https://pta.bbaw.de/biblical-reference/Dn:8:24
LXX,Dn:8:24-Dn:8:25,https://pta.bbaw.de/biblical-reference/Dn:8:24-Dn:8:25
LXX,Dn:8:25,https://pta.bbaw.de/biblical-reference/Dn:8:25
LXX,Dn:8:26,https://pta.bbaw.de/biblical-reference/Dn:8:26
LXX,Dn:8:3,https://pta.bbaw.de/biblical-reference/Dn:8:3
LXX,Dn:8:4,https://pta.bbaw.de/biblical-reference/Dn:8:4
LXX,Dn:8:5,https://pta.bbaw.de/biblical-reference/Dn:8:5
LXX,Dn:8:6-Dn:8:7,https://pta.bbaw.de/biblical-reference/Dn:8:6-Dn:8:7
LXX,Dn:8:8,https://pta.bbaw.de/biblical-reference/Dn:8:8
LXX,Dn:8:9,https://pta.bbaw.de/biblical-reference/Dn:8:9
LXX,Dn:9:18,https://pta.bbaw.de/biblical-reference/Dn:9:18
LXX,Dn:9:19,https://pta.bbaw.de/biblical-reference/Dn:9:19
LXX,Dn:9:24,https://pta.bbaw.de/biblical-reference/Dn:9:24
LXX,Dn:9:27,https://pta.bbaw.de/biblical-reference/Dn:9:27
LXX,Dn:9:5,https://pta.bbaw.de/biblical-reference/Dn:9:5
LXX,Dt:10:10,https://pta.bbaw.de/biblical-reference/Dt:10:10
LXX,Dt:10:22,https://pta.bbaw.de/biblical-reference/Dt:10:22
LXX,Dt:12:13-Dt:12:14,https://pta.bbaw.de/biblical-reference/Dt:12:13-Dt:12:14
LXX,Dt:13:19,https://pta.bbaw.de/biblical-reference/Dt:13:19
LXX,Dt:13:3,https://pta.bbaw.de/biblical-reference/Dt:13:3
LXX,Dt:13:4,https://pta.bbaw.de/biblical-reference/Dt:13:4
LXX,Dt:17:3,https://pta.bbaw.de/biblical-reference/Dt:17:3
LXX,Dt:18:15,https://pta.bbaw.de/biblical-reference/Dt:18:15
LXX,Dt:18:20,https://pta.bbaw.de/biblical-reference/Dt:18:20
LXX,Dt:18:22,https://pta.bbaw.de/biblical-reference/Dt:18:20
LXX,Dt:18:20,https://pta.bbaw.de/biblical-reference/Dt:18:22
LXX,Dt:18:22,https://pta.bbaw.de/biblical-reference/Dt:18:22
LXX,Dt:19:15,https://pta.bbaw.de/biblical-reference/Dt:19:15
LXX,Dt:21:23,https://pta.bbaw.de/biblical-reference/Dt:21:23
LXX,Dt:24:1,https://pta.bbaw.de/biblical-reference/Dt:24:1
LXX,Dt:25:4,https://pta.bbaw.de/biblical-reference/Dt:25:4
LXX,Dt:27:11-Dt:27:13,https://pta.bbaw.de/biblical-reference/Dt:27:11-Dt:27:13
LXX,Dt:27:15,https://pta.bbaw.de/biblical-reference/Dt:27:15
LXX,Dt:27:26,https://pta.bbaw.de/biblical-reference/Dt:27:26
LXX,Dt:27:9,https://pta.bbaw.de/biblical-reference/Dt:27:9
LXX,Dt:28:1,https://pta.bbaw.de/biblical-reference/Dt:28:1
LXX,Dt:28:3,https://pta.bbaw.de/biblical-reference/Dt:28:3
LXX,Dt:29:17,https://pta.bbaw.de/biblical-reference/Dt:29:17
LXX,Dt:29:4,https://pta.bbaw.de/biblical-reference/Dt:29:4
LXX,Dt:29:5,https://pta.bbaw.de/biblical-reference/Dt:29:5
LXX,Dt:2:1,https://pta.bbaw.de/biblical-reference/Dt:2:1
LXX,Dt:2:7,https://pta.bbaw.de/biblical-reference/Dt:2:7
LXX,Dt:32:15,https://pta.bbaw.de/biblical-reference/Dt:32:15
LXX,Dt:32:2,https://pta.bbaw.de/biblical-reference/Dt:32:2
LXX,Dt:32:21,https://pta.bbaw.de/biblical-reference/Dt:32:21
LXX,Dt:32:21-Dt:32:22,https://pta.bbaw.de/biblical-reference/Dt:32:21-Dt:32:22
LXX,Dt:32:3,https://pta.bbaw.de/biblical-reference/Dt:32:3
LXX,Dt:32:30,https://pta.bbaw.de/biblical-reference/Dt:32:30
LXX,Dt:32:32-Dt:32:33,https://pta.bbaw.de/biblical-reference/Dt:32:32-Dt:32:33
LXX,Dt:32:33,https://pta.bbaw.de/biblical-reference/Dt:32:33
LXX,Dt:32:34-Dt:32:35,https://pta.bbaw.de/biblical-reference/Dt:32:34-Dt:32:35
LXX,Dt:32:43,https://pta.bbaw.de/biblical-reference/Dt:32:43
LXX,Dt:32:5-Dt:32:6,https://pta.bbaw.de/biblical-reference/Dt:32:5-Dt:32:6
LXX,Dt:32:6,https://pta.bbaw.de/biblical-reference/Dt:32:6
LXX,Dt:32:7,https://pta.bbaw.de/biblical-reference/Dt:32:7
LXX,Dt:32:8,https://pta.bbaw.de/biblical-reference/Dt:32:8
LXX,Dt:32:8-Dt:32:9,https://pta.bbaw.de/biblical-reference/Dt:32:8-Dt:32:9
LXX,Dt:32:9,https://pta.bbaw.de/biblical-reference/Dt:32:9
LXX,Dt:33:2,https://pta.bbaw.de/biblical-reference/Dt:33:2
LXX,Dt:34:9,https://pta.bbaw.de/biblical-reference/Dt:34:9
LXX,Dt:4:16,https://pta.bbaw.de/biblical-reference/Dt:4:16
LXX,Dt:4:16-Dt:4:18,https://pta.bbaw.de/biblical-reference/Dt:4:16-Dt:4:18
LXX,Dt:4:19,https://pta.bbaw.de/biblical-reference/Dt:4:19
LXX,Dt:4:24,https://pta.bbaw.de/biblical-reference/Dt:4:24
LXX,Dt:4:26,https://pta.bbaw.de/biblical-reference/Dt:4:26
LXX,Dt:4:36,https://pta.bbaw.de/biblical-reference/Dt:4:36
LXX,Dt:4:37,https://pta.bbaw.de/biblical-reference/Dt:4:37
LXX,Dt:4:39,https://pta.bbaw.de/biblical-reference/Dt:4:39
LXX,Dt:4:9,https://pta.bbaw.de/biblical-reference/Dt:4:9
LXX,Dt:5:10,https://pta.bbaw.de/biblical-reference/Dt:5:10
LXX,Dt:5:29,https://pta.bbaw.de/biblical-reference/Dt:5:29
LXX,Dt:5:8,https://pta.bbaw.de/biblical-reference/Dt:5:8
LXX,Dt:6:13,https://pta.bbaw.de/biblical-reference/Dt:6:13
LXX,Dt:6:16,https://pta.bbaw.de/biblical-reference/Dt:6:16
LXX,Dt:6:4,https://pta.bbaw.de/biblical-reference/Dt:6:4
LXX,Dt:6:5,https://pta.bbaw.de/biblical-reference/Dt:6:5
LXX,Dt:6:6-Dt:6:7,https://pta.bbaw.de/biblical-reference/Dt:6:6-Dt:6:7
LXX,Dt:7:9,https://pta.bbaw.de/biblical-reference/Dt:7:9
LXX,Dt:8:3,https://pta.bbaw.de/biblical-reference/Dt:8:3
LXX,Dt:8:4,https://pta.bbaw.de/biblical-reference/Dt:8:4
LXX,Dt:9:4-Dt:9:5,https://pta.bbaw.de/biblical-reference/Dt:9:4-Dt:9:5
LXX,Dt:9:6,https://pta.bbaw.de/biblical-reference/Dt:9:6
LXX,Eccl:10:20,https://pta.bbaw.de/biblical-reference/Eccl:10:20
LXX,Eccl:12:13,https://pta.bbaw.de/biblical-reference/Eccl:12:13
LXX,Eccl:12:14,https://pta.bbaw.de/biblical-reference/Eccl:12:13
LXX,Eccl:12:13,https://pta.bbaw.de/biblical-reference/Eccl:12:14
LXX,Eccl:12:14,https://pta.bbaw.de/biblical-reference/Eccl:12:14
LXX,Eccl:1:5,https://pta.bbaw.de/biblical-reference/Eccl:1:5
LXX,Eccl:2:1,https://pta.bbaw.de/biblical-reference/Eccl:2:1
LXX,Eccl:3:2-Eccl:3:3,https://pta.bbaw.de/biblical-reference/Eccl:3:2-Eccl:3:3
LXX,Eccl:4:2,https://pta.bbaw.de/biblical-reference/Eccl:4:2
LXX,Eccl:4:2-Eccl:4:3,https://pta.bbaw.de/biblical-reference/Eccl:4:2-Eccl:4:3
LXX,Esr:3:1-Esr:3:11,https://pta.bbaw.de/biblical-reference/Esr:3:1-Esr:3:11
LXX,Est:4:17,https://pta.bbaw.de/biblical-reference/Est:4:17
LXX,Ex:10:2,https://pta.bbaw.de/biblical-reference/Ex:10:2
LXX,Ex:10:22,https://pta.bbaw.de/biblical-reference/Ex:10:22
LXX,Ex:10:23,https://pta.bbaw.de/biblical-reference/Ex:10:22
LXX,Ex:10:22,https://pta.bbaw.de/biblical-reference/Ex:10:23
LXX,Ex:10:23,https://pta.bbaw.de/biblical-reference/Ex:10:23
LXX,Ex:10:23,https://pta.bbaw.de/biblical-reference/Ex:10:23
LXX,Ex:12:18,https://pta.bbaw.de/biblical-reference/Ex:12:18
LXX,Ex:12:36,https://pta.bbaw.de/biblical-reference/Ex:12:36
LXX,Ex:12:38,https://pta.bbaw.de/biblical-reference/Ex:12:38
LXX,Ex:12:41,https://pta.bbaw.de/biblical-reference/Ex:12:41
LXX,Ex:13:5,https://pta.bbaw.de/biblical-reference/Ex:13:5
LXX,Ex:14:11,https://pta.bbaw.de/biblical-reference/Ex:14:11
LXX,Ex:14:14,https://pta.bbaw.de/biblical-reference/Ex:14:14
LXX,Ex:14:15,https://pta.bbaw.de/biblical-reference/Ex:14:15
LXX,Ex:14:15-Ex:14:31,https://pta.bbaw.de/biblical-reference/Ex:14:15-Ex:14:31
LXX,Ex:14:15-Ex:14:31,https://pta.bbaw.de/biblical-reference/Ex:14:15-Ex:14:31
LXX,Ex:14:28,https://pta.bbaw.de/biblical-reference/Ex:14:28
LXX,Ex:14:31,https://pta.bbaw.de/biblical-reference/Ex:14:31
LXX,Ex:15:1,https://pta.bbaw.de/biblical-reference/Ex:15:1
LXX,Ex:15:18,https://pta.bbaw.de/biblical-reference/Ex:15:18
LXX,Ex:15:2,https://pta.bbaw.de/biblical-reference/Ex:15:2
LXX,Ex:15:25,https://pta.bbaw.de/biblical-reference/Ex:15:25
LXX,Ex:16:13,https://pta.bbaw.de/biblical-reference/Ex:16:13
LXX,Ex:16:3,https://pta.bbaw.de/biblical-reference/Ex:16:3
LXX,Ex:17:1-Ex:17:7,https://pta.bbaw.de/biblical-reference/Ex:17:1-Ex:17:7
LXX,Ex:17:10-Ex:17:11,https://pta.bbaw.de/biblical-reference/Ex:17:10-Ex:17:11
LXX,Ex:17:11,https://pta.bbaw.de/biblical-reference/Ex:17:11
LXX,Ex:17:12,https://pta.bbaw.de/biblical-reference/Ex:17:12
LXX,Ex:17:16,https://pta.bbaw.de/biblical-reference/Ex:17:16
LXX,Ex:17:4,https://pta.bbaw.de/biblical-reference/Ex:17:4
LXX,Ex:17:9-Ex:17:13,https://pta.bbaw.de/biblical-reference/Ex:17:9-Ex:17:13
LXX,Ex:19:1,https://pta.bbaw.de/biblical-reference/Ex:19:1
LXX,Ex:19:10,https://pta.bbaw.de/biblical-reference/Ex:19:10
LXX,Ex:19:10-Ex:19:11,https://pta.bbaw.de/biblical-reference/Ex:19:10-Ex:19:11
LXX,Ex:19:3,https://pta.bbaw.de/biblical-reference/Ex:19:3
LXX,Ex:19:6,https://pta.bbaw.de/biblical-reference/Ex:19:6
LXX,Ex:1:14,https://pta.bbaw.de/biblical-reference/Ex:1:14
LXX,Ex:20:11,https://pta.bbaw.de/biblical-reference/Ex:20:11
LXX,Ex:20:13,https://pta.bbaw.de/biblical-reference/Ex:20:13
LXX,Ex:20:14,https://pta.bbaw.de/biblical-reference/Ex:20:14
LXX,Ex:20:15,https://pta.bbaw.de/biblical-reference/Ex:20:15
LXX,Ex:20:16,https://pta.bbaw.de/biblical-reference/Ex:20:16
LXX,Ex:20:2,https://pta.bbaw.de/biblical-reference/Ex:20:2
LXX,Ex:20:3,https://pta.bbaw.de/biblical-reference/Ex:20:3
LXX,Ex:20:4,https://pta.bbaw.de/biblical-reference/Ex:20:4
LXX,Ex:20:5,https://pta.bbaw.de/biblical-reference/Ex:20:5
LXX,Ex:20:6,https://pta.bbaw.de/biblical-reference/Ex:20:6
LXX,Ex:21:16,https://pta.bbaw.de/biblical-reference/Ex:21:16
LXX,Ex:22:1,https://pta.bbaw.de/biblical-reference/Ex:22:1
LXX,Ex:22:20,https://pta.bbaw.de/biblical-reference/Ex:22:20
LXX,Ex:22:28,https://pta.bbaw.de/biblical-reference/Ex:22:28
LXX,Ex:23:1,https://pta.bbaw.de/biblical-reference/Ex:23:1
LXX,Ex:23:13,https://pta.bbaw.de/biblical-reference/Ex:23:13
LXX,Ex:23:14-Ex:23:16,https://pta.bbaw.de/biblical-reference/Ex:23:14-Ex:23:16
LXX,Ex:23:8,https://pta.bbaw.de/biblical-reference/Ex:23:8
LXX,Ex:24:10,https://pta.bbaw.de/biblical-reference/Ex:24:10
LXX,Ex:24:17,https://pta.bbaw.de/biblical-reference/Ex:24:17
LXX,Ex:24:18,https://pta.bbaw.de/biblical-reference/Ex:24:18
LXX,Ex:25:10,https://pta.bbaw.de/biblical-reference/Ex:25:10
LXX,Ex:25:17,https://pta.bbaw.de/biblical-reference/Ex:25:17
LXX,Ex:25:18-Ex:25:20,https://pta.bbaw.de/biblical-reference/Ex:25:18-Ex:25:20
LXX,Ex:25:30,https://pta.bbaw.de/biblical-reference/Ex:25:30
LXX,Ex:25:9-Ex:25:20,https://pta.bbaw.de/biblical-reference/Ex:25:9-Ex:25:20
LXX,Ex:26:31-Ex:26:34,https://pta.bbaw.de/biblical-reference/Ex:26:31-Ex:26:34
LXX,Ex:28:17-Ex:28:20,https://pta.bbaw.de/biblical-reference/Ex:28:17-Ex:28:20
LXX,Ex:29:4,https://pta.bbaw.de/biblical-reference/Ex:29:4
LXX,Ex:2:23,https://pta.bbaw.de/biblical-reference/Ex:2:23
LXX,Ex:30:1,https://pta.bbaw.de/biblical-reference/Ex:30:1
LXX,Ex:30:23-Ex:30:25,https://pta.bbaw.de/biblical-reference/Ex:30:23-Ex:30:25
LXX,Ex:31:18,https://pta.bbaw.de/biblical-reference/Ex:31:18
LXX,Ex:31:2-Ex:31:3,https://pta.bbaw.de/biblical-reference/Ex:31:2-Ex:31:3
LXX,Ex:32:1,https://pta.bbaw.de/biblical-reference/Ex:32:1
LXX,Ex:32:10,https://pta.bbaw.de/biblical-reference/Ex:32:10
LXX,Ex:32:20,https://pta.bbaw.de/biblical-reference/Ex:32:20
LXX,Ex:32:32,https://pta.bbaw.de/biblical-reference/Ex:32:32
LXX,Ex:32:4,https://pta.bbaw.de/biblical-reference/Ex:32:4
LXX,Ex:32:8,https://pta.bbaw.de/biblical-reference/Ex:32:8
LXX,Ex:33:12,https://pta.bbaw.de/biblical-reference/Ex:33:12
LXX,Ex:33:12-Ex:33:13,https://pta.bbaw.de/biblical-reference/Ex:33:12-Ex:33:13
LXX,Ex:33:13,https://pta.bbaw.de/biblical-reference/Ex:33:13
LXX,Ex:33:20,https://pta.bbaw.de/biblical-reference/Ex:33:20
LXX,Ex:33:22,https://pta.bbaw.de/biblical-reference/Ex:33:22
LXX,Ex:33:22-Ex:33:23,https://pta.bbaw.de/biblical-reference/Ex:33:22-Ex:33:23
LXX,Ex:33:23,https://pta.bbaw.de/biblical-reference/Ex:33:23
LXX,Ex:34:2,https://pta.bbaw.de/biblical-reference/Ex:34:2
LXX,Ex:34:4,https://pta.bbaw.de/biblical-reference/Ex:34:4
LXX,Ex:34:6,https://pta.bbaw.de/biblical-reference/Ex:34:6
LXX,Ex:34:6-Ex:34:7,https://pta.bbaw.de/biblical-reference/Ex:34:6-Ex:34:7
LXX,Ex:35:14,https://pta.bbaw.de/biblical-reference/Ex:35:14
LXX,Ex:39:17,https://pta.bbaw.de/biblical-reference/Ex:39:17
LXX,Ex:3:14,https://pta.bbaw.de/biblical-reference/Ex:3:14
LXX,Ex:3:15,https://pta.bbaw.de/biblical-reference/Ex:3:15
LXX,Ex:3:6,https://pta.bbaw.de/biblical-reference/Ex:3:6
LXX,Ex:4:10,https://pta.bbaw.de/biblical-reference/Ex:4:10
LXX,Ex:4:11,https://pta.bbaw.de/biblical-reference/Ex:4:11
LXX,Ex:4:13,https://pta.bbaw.de/biblical-reference/Ex:4:13
LXX,Ex:4:10,https://pta.bbaw.de/biblical-reference/Ex:4:13
LXX,Ex:4:13,https://pta.bbaw.de/biblical-reference/Ex:4:10
LXX,Ex:4:10,https://pta.bbaw.de/biblical-reference/Ex:4:10
LXX,Ex:4:22-Ex:4:23,https://pta.bbaw.de/biblical-reference/Ex:4:22-Ex:4:23
LXX,Ex:4:30,https://pta.bbaw.de/biblical-reference/Ex:4:30
LXX,Ex:5:2,https://pta.bbaw.de/biblical-reference/Ex:5:2
LXX,Ex:6:1,https://pta.bbaw.de/biblical-reference/Ex:6:1
LXX,Ex:7:1,https://pta.bbaw.de/biblical-reference/Ex:7:1
LXX,Ex:8:1,https://pta.bbaw.de/biblical-reference/Ex:8:1
LXX,Ex:8:2,https://pta.bbaw.de/biblical-reference/Ex:8:1
LXX,Ex:8:1,https://pta.bbaw.de/biblical-reference/Ex:8:2
LXX,Ex:8:2,https://pta.bbaw.de/biblical-reference/Ex:8:2
LXX,Ex:9:1,https://pta.bbaw.de/biblical-reference/Ex:9:1
LXX,Ex:9:12,https://pta.bbaw.de/biblical-reference/Ex:9:12
LXX,Ex:9:23,https://pta.bbaw.de/biblical-reference/Ex:9:23
LXX,Gn:10:9,https://pta.bbaw.de/biblical-reference/Gn:10:9
LXX,Gn:10:9-Gn:10:10,https://pta.bbaw.de/biblical-reference/Gn:10:9-Gn:10:10
LXX,Gn:11:1-Gn:11:9,https://pta.bbaw.de/biblical-reference/Gn:11:1-Gn:11:9
LXX,Gn:11:31,https://pta.bbaw.de/biblical-reference/Gn:11:31
LXX,Gn:12:1,https://pta.bbaw.de/biblical-reference/Gn:12:1
LXX,Gn:12:10,https://pta.bbaw.de/biblical-reference/Gn:12:10
LXX,Gn:12:12,https://pta.bbaw.de/biblical-reference/Gn:12:12
LXX,Gn:12:15,https://pta.bbaw.de/biblical-reference/Gn:12:15
LXX,Gn:12:19,https://pta.bbaw.de/biblical-reference/Gn:12:15
LXX,Gn:12:15,https://pta.bbaw.de/biblical-reference/Gn:12:19
LXX,Gn:12:19,https://pta.bbaw.de/biblical-reference/Gn:12:19
LXX,Gn:12:17,https://pta.bbaw.de/biblical-reference/Gn:12:17
LXX,Gn:12:3,https://pta.bbaw.de/biblical-reference/Gn:12:3
LXX,Gn:12:4,https://pta.bbaw.de/biblical-reference/Gn:12:4
LXX,Gn:12:4-Gn:12:5,https://pta.bbaw.de/biblical-reference/Gn:12:4-Gn:12:5
LXX,Gn:13:1,https://pta.bbaw.de/biblical-reference/Gn:13:1
LXX,Gn:14:14,https://pta.bbaw.de/biblical-reference/Gn:14:14
LXX,Gn:14:21-Gn:14:22,https://pta.bbaw.de/biblical-reference/Gn:14:21-Gn:14:22
LXX,Gn:14:22,https://pta.bbaw.de/biblical-reference/Gn:14:22
LXX,Gn:14:22-Gn:14:23,https://pta.bbaw.de/biblical-reference/Gn:14:22-Gn:14:23
LXX,Gn:15:1,https://pta.bbaw.de/biblical-reference/Gn:15:1
LXX,Gn:15:15,https://pta.bbaw.de/biblical-reference/Gn:15:15
LXX,Gn:15:5,https://pta.bbaw.de/biblical-reference/Gn:15:5
LXX,Gn:15:6,https://pta.bbaw.de/biblical-reference/Gn:15:6
LXX,Gn:17:1,https://pta.bbaw.de/biblical-reference/Gn:17:1
LXX,Gn:17:12,https://pta.bbaw.de/biblical-reference/Gn:17:12
LXX,Gn:17:20,https://pta.bbaw.de/biblical-reference/Gn:17:20
LXX,Gn:17:5,https://pta.bbaw.de/biblical-reference/Gn:17:5
LXX,Gn:18:2,https://pta.bbaw.de/biblical-reference/Gn:18:2
LXX,Gn:18:20,https://pta.bbaw.de/biblical-reference/Gn:18:20
LXX,Gn:18:27,https://pta.bbaw.de/biblical-reference/Gn:18:27
LXX,Gn:18:3,https://pta.bbaw.de/biblical-reference/Gn:18:3
LXX,Gn:19:23,https://pta.bbaw.de/biblical-reference/Gn:19:23
LXX,Gn:19:8,https://pta.bbaw.de/biblical-reference/Gn:19:8
LXX,Gn:1:1,https://pta.bbaw.de/biblical-reference/Gn:1:1
LXX,Gn:1:1-Gn:1:19,https://pta.bbaw.de/biblical-reference/Gn:1:1-Gn:1:19
LXX,Gn:1:11,https://pta.bbaw.de/biblical-reference/Gn:1:11
LXX,Gn:1:11-Gn:1:19,https://pta.bbaw.de/biblical-reference/Gn:1:11-Gn:1:19
LXX,Gn:1:14,https://pta.bbaw.de/biblical-reference/Gn:1:14
LXX,Gn:1:16,https://pta.bbaw.de/biblical-reference/Gn:1:16
LXX,Gn:1:16-Gn:1:17,https://pta.bbaw.de/biblical-reference/Gn:1:16-Gn:1:17
LXX,Gn:1:18,https://pta.bbaw.de/biblical-reference/Gn:1:18
LXX,Gn:1:2,https://pta.bbaw.de/biblical-reference/Gn:1:2
LXX,Gn:1:20,https://pta.bbaw.de/biblical-reference/Gn:1:20
LXX,Gn:1:21,https://pta.bbaw.de/biblical-reference/Gn:1:21
LXX,Gn:1:22,https://pta.bbaw.de/biblical-reference/Gn:1:22
LXX,Gn:1:24,https://pta.bbaw.de/biblical-reference/Gn:1:24
LXX,Gn:1:26,https://pta.bbaw.de/biblical-reference/Gn:1:26
LXX,Gn:1:26-Gn:1:27,https://pta.bbaw.de/biblical-reference/Gn:1:26-Gn:1:27
LXX,Gn:1:27,https://pta.bbaw.de/biblical-reference/Gn:1:27
LXX,Gn:1:28,https://pta.bbaw.de/biblical-reference/Gn:1:28
LXX,Gn:1:3,https://pta.bbaw.de/biblical-reference/Gn:1:3
LXX,Gn:1:3,https://pta.bbaw.de/biblical-reference/Gn:1:3
LXX,Gn:1:5,https://pta.bbaw.de/biblical-reference/Gn:1:3
LXX,Gn:1:3,https://pta.bbaw.de/biblical-reference/Gn:1:5
LXX,Gn:1:5,https://pta.bbaw.de/biblical-reference/Gn:1:5
LXX,Gn:1:31,https://pta.bbaw.de/biblical-reference/Gn:1:31
LXX,Gn:1:5,https://pta.bbaw.de/biblical-reference/Gn:1:5
LXX,Gn:1:6,https://pta.bbaw.de/biblical-reference/Gn:1:6
LXX,Gn:1:9,https://pta.bbaw.de/biblical-reference/Gn:1:9
LXX,Gn:20:1,https://pta.bbaw.de/biblical-reference/Gn:20:1
LXX,Gn:20:3,https://pta.bbaw.de/biblical-reference/Gn:20:3
LXX,Gn:20:5,https://pta.bbaw.de/biblical-reference/Gn:20:5
LXX,Gn:20:6,https://pta.bbaw.de/biblical-reference/Gn:20:6
